# Rescue Logfile. Created by GNU ddrescue version 1.19
# Command line: ddrescue -b 2048 -d -v /dev/sr0 image.iso image.log
# Start time:   2015-10-15 10:34:38
# Current time: 2015-10-15 11:43:51
# Scraping failed blocks... (forwards)
# current_pos  current_status
0xEAFDD000     /
#      pos        size  status
0xD8C1C000  0x00000800  -
0xD8C1C800  0x00000800  +
0xD8C1D000  0x00000800  -
0xD8C1D800  0x00000800  +
0xD8C1E000  0x00000800  -
0xD8C1E800  0x00000800  +
0xD8C1F000  0x00000800  -
0xD8C1F800  0x00000800  +
0xD8C20000  0x00000800  -
0xD8C20800  0x00000800  +
0xD8C21000  0x00000800  -
0xD8C21800  0x00000800  +
0xD8C22000  0x00000800  -
0xD8C22800  0x00000800  +
0xD8C23000  0x00000800  -
0xD8C23800  0x00000800  +
0xD8C24000  0x00000800  -
0xD8C24800  0x00000800  +
0xD8C25000  0x00000800  -
0xD8C25800  0x00000800  +
0xD8C26000  0x00000800  -
0xD8C26800  0x00000800  +
0xD8C27000  0x00000800  -
0xD8C27800  0x00000800  +
0xD8C28000  0x00000800  -
0xD8C28800  0x00000800  +
0xD8C29000  0x00000800  -
0xD8C29800  0x00000800  +
0xD8C2A000  0x00000800  -
0xD8C2A800  0x00000800  +
0xD8C2B000  0x00000800  -
0xD8C2B800  0x00000800  +
0xD8C2C000  0x00000800  -
0xD8C2C800  0x00000800  +
0xD8C2D000  0x00000800  -
0xD8C2D800  0x00000800  +
0xD8C2E000  0x00000800  -
0xD8C2E800  0x00000800  +
0xD8C2F000  0x00000800  -
0xD8C2F800  0x00000800  +
0xD8C30000  0x00000800  -
0xD8C30800  0x00000800  +
0xD8C31000  0x00000800  -
0xD8C31800  0x00000800  +
0xD8C32000  0x00000800  -
0xD8C32800  0x00000800  +
0xD8C33000  0x00000800  -
0xD8C33800  0x00000800  +
0xD8C34000  0x00000800  -
0xD8C34800  0x00000800  +
0xD8C35000  0x00000800  -
0xD8C35800  0x00000800  +
0xD8C36000  0x00000800  -
0xD8C36800  0x00000800  +
0xD8C37000  0x00000800  -
0xD8C37800  0x00000800  +
0xD8C38000  0x00000800  -
0xD8C38800  0x00000800  +
0xD8C39000  0x00000800  -
0xD8C39800  0x00000800  +
0xD8C3A000  0x00000800  -
0xD8C3A800  0x00000800  +
0xD8C3B000  0x00000800  -
0xD8C3B800  0x00000800  +
0xD8C3C000  0x00000800  -
0xD8C3C800  0x00000800  +
0xD8C3D000  0x00000800  -
0xD8C3D800  0x00000800  +
0xD8C3E000  0x00000800  -
0xD8C3E800  0x00000800  +
0xD8C3F000  0x00000800  -
0xD8C3F800  0x00000800  +
0xD8C40000  0x00000800  -
0xD8C40800  0x00000800  +
0xD8C41000  0x00000800  -
0xD8C41800  0x00000800  +
0xD8C42000  0x00000800  -
0xD8C42800  0x00000800  +
0xD8C43000  0x00000800  -
0xD8C43800  0x00000800  +
0xD8C44000  0x00000800  -
0xD8C44800  0x00000800  +
0xD8C45000  0x00000800  -
0xD8C45800  0x00000800  +
0xD8C46000  0x00000800  -
0xD8C46800  0x00000800  +
0xD8C47000  0x00000800  -
0xD8C47800  0x00000800  +
0xD8C48000  0x00000800  -
0xD8C48800  0x00000800  +
0xD8C49000  0x00000800  -
0xD8C49800  0x00000800  +
0xD8C4A000  0x00000800  -
0xD8C4A800  0x00000800  +
0xD8C4B000  0x00000800  -
0xD8C4B800  0x00000800  +
0xD8C4C000  0x00000800  -
0xD8C4C800  0x00000800  +
0xD8C4D000  0x00000800  -
0xD8C4D800  0x00000800  +
0xD8C4E000  0x00000800  -
0xD8C4E800  0x00000800  +
0xD8C4F000  0x00000800  -
0xD8C4F800  0x00000800  +
0xD8C50000  0x00000800  -
0xD8C50800  0x00000800  +
0xD8C51000  0x00000800  -
0xD8C51800  0x0000D800  +
0xD8C5F000  0x00000800  -
0xD8C5F800  0x00000800  +
0xD8C60000  0x00000800  -
0xD8C60800  0x00000800  +
0xD8C61000  0x00000800  -
0xD8C61800  0x00000800  +
0xD8C62000  0x00000800  -
0xD8C62800  0x00000800  +
0xD8C63000  0x00000800  -
0xD8C63800  0x00000800  +
0xD8C64000  0x00000800  -
0xD8C64800  0x00000800  +
0xD8C65000  0x00000800  -
0xD8C65800  0x00000800  +
0xD8C66000  0x00000800  -
0xD8C66800  0x00000800  +
0xD8C67000  0x00000800  -
0xD8C67800  0x00000800  +
0xD8C68000  0x00000800  -
0xD8C68800  0x00000800  +
0xD8C69000  0x00000800  -
0xD8C69800  0x00000800  +
0xD8C6A000  0x00000800  -
0xD8C6A800  0x00000800  +
0xD8C6B000  0x00000800  -
0xD8C6B800  0x00000800  +
0xD8C6C000  0x00000800  -
0xD8C6C800  0x00000800  +
0xD8C6D000  0x00000800  -
0xD8C6D800  0x00000800  +
0xD8C6E000  0x00000800  -
0xD8C6E800  0x00000800  +
0xD8C6F000  0x00000800  -
0xD8C6F800  0x00000800  +
0xD8C70000  0x00000800  -
0xD8C70800  0x00000800  +
0xD8C71000  0x00000800  -
0xD8C71800  0x00000800  +
0xD8C72000  0x00000800  -
0xD8C72800  0x00000800  +
0xD8C73000  0x00000800  -
0xD8C73800  0x00000800  +
0xD8C74000  0x00000800  -
0xD8C74800  0x00000800  +
0xD8C75000  0x00000800  -
0xD8C75800  0x00000800  +
0xD8C76000  0x00000800  -
0xD8C76800  0x00000800  +
0xD8C77000  0x00000800  -
0xD8C77800  0x00000800  +
0xD8C78000  0x00000800  -
0xD8C78800  0x00000800  +
0xD8C79000  0x00000800  -
0xD8C79800  0x00000800  +
0xD8C7A000  0x00000800  -
0xD8C7A800  0x00000800  +
0xD8C7B000  0x00000800  -
0xD8C7B800  0x00000800  +
0xD8C7C000  0x00000800  -
0xD8C7C800  0x00000800  +
0xD8C7D000  0x00000800  -
0xD8C7D800  0x00000800  +
0xD8C7E000  0x00000800  -
0xD8C7E800  0x00000800  +
0xD8C7F000  0x00000800  -
0xD8C7F800  0x00000800  +
0xD8C80000  0x00000800  -
0xD8C80800  0x00000800  +
0xD8C81000  0x00000800  -
0xD8C81800  0x00000800  +
0xD8C82000  0x00000800  -
0xD8C82800  0x00000800  +
0xD8C83000  0x00000800  -
0xD8C83800  0x00000800  +
0xD8C84000  0x00000800  -
0xD8C84800  0x00000800  +
0xD8C85000  0x00000800  -
0xD8C85800  0x00000800  +
0xD8C86000  0x00000800  -
0xD8C86800  0x00000800  +
0xD8C87000  0x00000800  -
0xD8C87800  0x00000800  +
0xD8C88000  0x00000800  -
0xD8C88800  0x00000800  +
0xD8C89000  0x00000800  -
0xD8C89800  0x00000800  +
0xD8C8A000  0x00000800  -
0xD8C8A800  0x00000800  +
0xD8C8B000  0x00000800  -
0xD8C8B800  0x00000800  +
0xD8C8C000  0x00000800  -
0xD8C8C800  0x00000800  +
0xD8C8D000  0x00000800  -
0xD8C8D800  0x00000800  +
0xD8C8E000  0x00000800  -
0xD8C8E800  0x00000800  +
0xD8C8F000  0x00000800  -
0xD8C8F800  0x00000800  +
0xD8C90000  0x00000800  -
0xD8C90800  0x00000800  +
0xD8C91000  0x00000800  -
0xD8C91800  0x00000800  +
0xD8C92000  0x00000800  -
0xD8C92800  0x00000800  +
0xD8C93000  0x00000800  -
0xD8C93800  0x00000800  +
0xD8C94000  0x00000800  -
0xD8C94800  0x00000800  +
0xD8C95000  0x00000800  -
0xD8C95800  0x00000800  +
0xD8C96000  0x00000800  -
0xD8C96800  0x00000800  +
0xD8C97000  0x00000800  -
0xD8C97800  0x00000800  +
0xD8C98000  0x00000800  -
0xD8C98800  0x00000800  +
0xD8C99000  0x00000800  -
0xD8C99800  0x00000800  +
0xD8C9A000  0x00000800  -
0xD8C9A800  0x00000800  +
0xD8C9B000  0x00000800  -
0xD8C9B800  0x00000800  +
0xD8C9C000  0x00000800  -
0xD8C9C800  0x00000800  +
0xD8C9D000  0x00000800  -
0xD8C9D800  0x00000800  +
0xD8C9E000  0x00000800  -
0xD8C9E800  0x00000800  +
0xD8C9F000  0x00000800  -
0xD8C9F800  0x00000800  +
0xD8CA0000  0x00000800  -
0xD8CA0800  0x00000800  +
0xD8CA1000  0x00000800  -
0xD8CA1800  0x00000800  +
0xD8CA2000  0x00000800  -
0xD8CA2800  0x00000800  +
0xD8CA3000  0x00000800  -
0xD8CA3800  0x00000800  +
0xD8CA4000  0x00000800  -
0xD8CA4800  0x00000800  +
0xD8CA5000  0x00000800  -
0xD8CA5800  0x00000800  +
0xD8CA6000  0x00000800  -
0xD8CA6800  0x00000800  +
0xD8CA7000  0x00000800  -
0xD8CA7800  0x00000800  +
0xD8CA8000  0x00000800  -
0xD8CA8800  0x00000800  +
0xD8CA9000  0x00001000  -
0xD8CAA000  0x00023000  +
0xD8CCD000  0x00000800  -
0xD8CCD800  0x00000800  +
0xD8CCE000  0x00000800  -
0xD8CCE800  0x00000800  +
0xD8CCF000  0x00000800  -
0xD8CCF800  0x00000800  +
0xD8CD0000  0x00000800  -
0xD8CD0800  0x00000800  +
0xD8CD1000  0x00000800  -
0xD8CD1800  0x00000800  +
0xD8CD2000  0x00000800  -
0xD8CD2800  0x00000800  +
0xD8CD3000  0x00000800  -
0xD8CD3800  0x00000800  +
0xD8CD4000  0x00000800  -
0xD8CD4800  0x00000800  +
0xD8CD5000  0x00000800  -
0xD8CD5800  0x00000800  +
0xD8CD6000  0x00000800  -
0xD8CD6800  0x00000800  +
0xD8CD7000  0x00000800  -
0xD8CD7800  0x00000800  +
0xD8CD8000  0x00000800  -
0xD8CD8800  0x00000800  +
0xD8CD9000  0x00000800  -
0xD8CD9800  0x00000800  +
0xD8CDA000  0x00000800  -
0xD8CDA800  0x00000800  +
0xD8CDB000  0x00000800  -
0xD8CDB800  0x00000800  +
0xD8CDC000  0x00000800  -
0xD8CDC800  0x00000800  +
0xD8CDD000  0x00000800  -
0xD8CDD800  0x00000800  +
0xD8CDE000  0x00000800  -
0xD8CDE800  0x00000800  +
0xD8CDF000  0x00000800  -
0xD8CDF800  0x00000800  +
0xD8CE0000  0x00000800  -
0xD8CE0800  0x00000800  +
0xD8CE1000  0x00000800  -
0xD8CE1800  0x00000800  +
0xD8CE2000  0x00000800  -
0xD8CE2800  0x00000800  +
0xD8CE3000  0x00000800  -
0xD8CE3800  0x00000800  +
0xD8CE4000  0x00000800  -
0xD8CE4800  0x00000800  +
0xD8CE5000  0x00000800  -
0xD8CE5800  0x00000800  +
0xD8CE6000  0x00000800  -
0xD8CE6800  0x00000800  +
0xD8CE7000  0x00000800  -
0xD8CE7800  0x00000800  +
0xD8CE8000  0x00000800  -
0xD8CE8800  0x00000800  +
0xD8CE9000  0x00000800  -
0xD8CE9800  0x00000800  +
0xD8CEA000  0x00000800  -
0xD8CEA800  0x00000800  +
0xD8CEB000  0x00000800  -
0xD8CEB800  0x00000800  +
0xD8CEC000  0x00000800  -
0xD8CEC800  0x00000800  +
0xD8CED000  0x00000800  -
0xD8CED800  0x00000800  +
0xD8CEE000  0x00000800  -
0xD8CEE800  0x00000800  +
0xD8CEF000  0x00000800  -
0xD8CEF800  0x00000800  +
0xD8CF0000  0x00000800  -
0xD8CF0800  0x00000800  +
0xD8CF1000  0x00000800  -
0xD8CF1800  0x00000800  +
0xD8CF2000  0x00000800  -
0xD8CF2800  0x00000800  +
0xD8CF3000  0x00000800  -
0xD8CF3800  0x00000800  +
0xD8CF4000  0x00000800  -
0xD8CF4800  0x00000800  +
0xD8CF5000  0x00000800  -
0xD8CF5800  0x00000800  +
0xD8CF6000  0x00000800  -
0xD8CF6800  0x00000800  +
0xD8CF7000  0x00000800  -
0xD8CF7800  0x00000800  +
0xD8CF8000  0x00000800  -
0xD8CF8800  0x00000800  +
0xD8CF9000  0x00000800  -
0xD8CF9800  0x00000800  +
0xD8CFA000  0x00000800  -
0xD8CFA800  0x00000800  +
0xD8CFB000  0x00000800  -
0xD8CFB800  0x00000800  +
0xD8CFC000  0x00000800  -
0xD8CFC800  0x00000800  +
0xD8CFD000  0x00000800  -
0xD8CFD800  0x00000800  +
0xD8CFE000  0x00000800  -
0xD8CFE800  0x00000800  +
0xD8CFF000  0x00000800  -
0xD8CFF800  0x00000800  +
0xD8D00000  0x00000800  -
0xD8D00800  0x00000800  +
0xD8D01000  0x00000800  -
0xD8D01800  0x00000800  +
0xD8D02000  0x00000800  -
0xD8D02800  0x00000800  +
0xD8D03000  0x00000800  -
0xD8D03800  0x00000800  +
0xD8D04000  0x00000800  -
0xD8D04800  0x00000800  +
0xD8D05000  0x00000800  -
0xD8D05800  0x00000800  +
0xD8D06000  0x00000800  -
0xD8D06800  0x00000800  +
0xD8D07000  0x00000800  -
0xD8D07800  0x00000800  +
0xD8D08000  0x00000800  -
0xD8D08800  0x00000800  +
0xD8D09000  0x00000800  -
0xD8D09800  0x00000800  +
0xD8D0A000  0x00000800  -
0xD8D0A800  0x00000800  +
0xD8D0B000  0x00000800  -
0xD8D0B800  0x00000800  +
0xD8D0C000  0x00000800  -
0xD8D0C800  0x00000800  +
0xD8D0D000  0x00000800  -
0xD8D0D800  0x00000800  +
0xD8D0E000  0x00000800  -
0xD8D0E800  0x00000800  +
0xD8D0F000  0x00000800  -
0xD8D0F800  0x00000800  +
0xD8D10000  0x00000800  -
0xD8D10800  0x00000800  +
0xD8D11000  0x00000800  -
0xD8D11800  0x00000800  +
0xD8D12000  0x00000800  -
0xD8D12800  0x00000800  +
0xD8D13000  0x00000800  -
0xD8D13800  0x00000800  +
0xD8D14000  0x00000800  -
0xD8D14800  0x00000800  +
0xD8D15000  0x00000800  -
0xD8D15800  0x00000800  +
0xD8D16000  0x00000800  -
0xD8D16800  0x00000800  +
0xD8D17000  0x00000800  -
0xD8D17800  0x00000800  +
0xD8D18000  0x00000800  -
0xD8D18800  0x00000800  +
0xD8D19000  0x00000800  -
0xD8D19800  0x00000800  +
0xD8D1A000  0x00000800  -
0xD8D1A800  0x00000800  +
0xD8D1B000  0x00000800  -
0xD8D1B800  0x00000800  +
0xD8D1C000  0x00000800  -
0xD8D1C800  0x00000800  +
0xD8D1D000  0x00000800  -
0xD8D1D800  0x00000800  +
0xD8D1E000  0x00000800  -
0xD8D1E800  0x00000800  +
0xD8D1F000  0x00000800  -
0xD8D1F800  0x00000800  +
0xD8D20000  0x00000800  -
0xD8D20800  0x00000800  +
0xD8D21000  0x00000800  -
0xD8D21800  0x00000800  +
0xD8D22000  0x00000800  -
0xD8D22800  0x00000800  +
0xD8D23000  0x00001000  -
0xD8D24000  0x00024000  +
0xD8D48000  0x00000800  -
0xD8D48800  0x00000800  +
0xD8D49000  0x00000800  -
0xD8D49800  0x00000800  +
0xD8D4A000  0x00000800  -
0xD8D4A800  0x00000800  +
0xD8D4B000  0x00000800  -
0xD8D4B800  0x00000800  +
0xD8D4C000  0x00000800  -
0xD8D4C800  0x00000800  +
0xD8D4D000  0x00000800  -
0xD8D4D800  0x00000800  +
0xD8D4E000  0x00000800  -
0xD8D4E800  0x00000800  +
0xD8D4F000  0x00000800  -
0xD8D4F800  0x00000800  +
0xD8D50000  0x00000800  -
0xD8D50800  0x00000800  +
0xD8D51000  0x00000800  -
0xD8D51800  0x00000800  +
0xD8D52000  0x00000800  -
0xD8D52800  0x00000800  +
0xD8D53000  0x00000800  -
0xD8D53800  0x00000800  +
0xD8D54000  0x00000800  -
0xD8D54800  0x00000800  +
0xD8D55000  0x00000800  -
0xD8D55800  0x00000800  +
0xD8D56000  0x00000800  -
0xD8D56800  0x00000800  +
0xD8D57000  0x00000800  -
0xD8D57800  0x00000800  +
0xD8D58000  0x00000800  -
0xD8D58800  0x00000800  +
0xD8D59000  0x00000800  -
0xD8D59800  0x00000800  +
0xD8D5A000  0x00000800  -
0xD8D5A800  0x00000800  +
0xD8D5B000  0x00000800  -
0xD8D5B800  0x00000800  +
0xD8D5C000  0x00000800  -
0xD8D5C800  0x00000800  +
0xD8D5D000  0x00000800  -
0xD8D5D800  0x00000800  +
0xD8D5E000  0x00000800  -
0xD8D5E800  0x00000800  +
0xD8D5F000  0x00000800  -
0xD8D5F800  0x00000800  +
0xD8D60000  0x00000800  -
0xD8D60800  0x00000800  +
0xD8D61000  0x00000800  -
0xD8D61800  0x00000800  +
0xD8D62000  0x00000800  -
0xD8D62800  0x00000800  +
0xD8D63000  0x00000800  -
0xD8D63800  0x00000800  +
0xD8D64000  0x00000800  -
0xD8D64800  0x00000800  +
0xD8D65000  0x00000800  -
0xD8D65800  0x00000800  +
0xD8D66000  0x00000800  -
0xD8D66800  0x00000800  +
0xD8D67000  0x00000800  -
0xD8D67800  0x00000800  +
0xD8D68000  0x00000800  -
0xD8D68800  0x00000800  +
0xD8D69000  0x00000800  -
0xD8D69800  0x00000800  +
0xD8D6A000  0x00000800  -
0xD8D6A800  0x00000800  +
0xD8D6B000  0x00000800  -
0xD8D6B800  0x00000800  +
0xD8D6C000  0x00000800  -
0xD8D6C800  0x00000800  +
0xD8D6D000  0x00000800  -
0xD8D6D800  0x00000800  +
0xD8D6E000  0x00000800  -
0xD8D6E800  0x00000800  +
0xD8D6F000  0x00000800  -
0xD8D6F800  0x00000800  +
0xD8D70000  0x00000800  -
0xD8D70800  0x00000800  +
0xD8D71000  0x00000800  -
0xD8D71800  0x00000800  +
0xD8D72000  0x00000800  -
0xD8D72800  0x00000800  +
0xD8D73000  0x00000800  -
0xD8D73800  0x00000800  +
0xD8D74000  0x00000800  -
0xD8D74800  0x00000800  +
0xD8D75000  0x00000800  -
0xD8D75800  0x00000800  +
0xD8D76000  0x00000800  -
0xD8D76800  0x00000800  +
0xD8D77000  0x00000800  -
0xD8D77800  0x00000800  +
0xD8D78000  0x00000800  -
0xD8D78800  0x00000800  +
0xD8D79000  0x00000800  -
0xD8D79800  0x00000800  +
0xD8D7A000  0x00000800  -
0xD8D7A800  0x00000800  +
0xD8D7B000  0x00000800  -
0xD8D7B800  0x00000800  +
0xD8D7C000  0x00000800  -
0xD8D7C800  0x00000800  +
0xD8D7D000  0x00000800  -
0xD8D7D800  0x00000800  +
0xD8D7E000  0x00000800  -
0xD8D7E800  0x00000800  +
0xD8D7F000  0x00000800  -
0xD8D7F800  0x00000800  +
0xD8D80000  0x00000800  -
0xD8D80800  0x00000800  +
0xD8D81000  0x00000800  -
0xD8D81800  0x00000800  +
0xD8D82000  0x00000800  -
0xD8D82800  0x00000800  +
0xD8D83000  0x00000800  -
0xD8D83800  0x00000800  +
0xD8D84000  0x00000800  -
0xD8D84800  0x00000800  +
0xD8D85000  0x00000800  -
0xD8D85800  0x00000800  +
0xD8D86000  0x00000800  -
0xD8D86800  0x00000800  +
0xD8D87000  0x00000800  -
0xD8D87800  0x00000800  +
0xD8D88000  0x00000800  -
0xD8D88800  0x00000800  +
0xD8D89000  0x00000800  -
0xD8D89800  0x00000800  +
0xD8D8A000  0x00000800  -
0xD8D8A800  0x00000800  +
0xD8D8B000  0x00000800  -
0xD8D8B800  0x00000800  +
0xD8D8C000  0x00000800  -
0xD8D8C800  0x00000800  +
0xD8D8D000  0x00000800  -
0xD8D8D800  0x00000800  +
0xD8D8E000  0x00000800  -
0xD8D8E800  0x00000800  +
0xD8D8F000  0x00000800  -
0xD8D8F800  0x00000800  +
0xD8D90000  0x00000800  -
0xD8D90800  0x00000800  +
0xD8D91000  0x00000800  -
0xD8D91800  0x00000800  +
0xD8D92000  0x00000800  -
0xD8D92800  0x00000800  +
0xD8D93000  0x00000800  -
0xD8D93800  0x00000800  +
0xD8D94000  0x00000800  -
0xD8D94800  0x00000800  +
0xD8D95000  0x00000800  -
0xD8D95800  0x00000800  +
0xD8D96000  0x00000800  -
0xD8D96800  0x00000800  +
0xD8D97000  0x00000800  -
0xD8D97800  0x00000800  +
0xD8D98000  0x00000800  -
0xD8D98800  0x00000800  +
0xD8D99000  0x00000800  -
0xD8D99800  0x00000800  +
0xD8D9A000  0x00000800  -
0xD8D9A800  0x00000800  +
0xD8D9B000  0x00000800  -
0xD8D9B800  0x00000800  +
0xD8D9C000  0x00000800  -
0xD8D9C800  0x00000800  +
0xD8D9D000  0x00000800  -
0xD8D9D800  0x00000800  +
0xD8D9E000  0x00000800  -
0xD8D9E800  0x00000800  +
0xD8D9F000  0x00000800  -
0xD8D9F800  0x00000800  +
0xD8DA0000  0x00000800  -
0xD8DA0800  0x00000800  +
0xD8DA1000  0x00000800  -
0xD8DA1800  0x00000800  +
0xD8DA2000  0x00000800  -
0xD8DA2800  0x00000800  +
0xD8DA3000  0x00000800  -
0xD8DA3800  0x00000800  +
0xD8DA4000  0x00000800  -
0xD8DA4800  0x00000800  +
0xD8DA5000  0x00000800  -
0xD8DA5800  0x00000800  +
0xD8DA6000  0x00000800  -
0xD8DA6800  0x00000800  +
0xD8DA7000  0x00000800  -
0xD8DA7800  0x00000800  +
0xD8DA8000  0x00000800  -
0xD8DA8800  0x00000800  +
0xD8DA9000  0x00000800  -
0xD8DA9800  0x00000800  +
0xD8DAA000  0x00000800  -
0xD8DAA800  0x00000800  +
0xD8DAB000  0x00000800  -
0xD8DAB800  0x00000800  +
0xD8DAC000  0x00000800  -
0xD8DAC800  0x00000800  +
0xD8DAD000  0x00000800  -
0xD8DAD800  0x00000800  +
0xD8DAE000  0x00000800  -
0xD8DAE800  0x00000800  +
0xD8DAF000  0x00000800  -
0xD8DAF800  0x00000800  +
0xD8DB0000  0x00000800  -
0xD8DB0800  0x00000800  +
0xD8DB1000  0x00000800  -
0xD8DB1800  0x00000800  +
0xD8DB2000  0x00000800  -
0xD8DB2800  0x00000800  +
0xD8DB3000  0x00000800  -
0xD8DB3800  0x00000800  +
0xD8DB4000  0x00000800  -
0xD8DB4800  0x00000800  +
0xD8DB5000  0x00000800  -
0xD8DB5800  0x00000800  +
0xD8DB6000  0x00000800  -
0xD8DB6800  0x00000800  +
0xD8DB7000  0x00000800  -
0xD8DB7800  0x00000800  +
0xD8DB8000  0x00000800  -
0xD8DB8800  0x00000800  +
0xD8DB9000  0x00000800  -
0xD8DB9800  0x00000800  +
0xD8DBA000  0x00000800  -
0xD8DBA800  0x00000800  +
0xD8DBB000  0x00000800  -
0xD8DBB800  0x00000800  +
0xD8DBC000  0x00001000  -
0xD8DBD000  0x00041000  +
0xD8DFE000  0x00000800  -
0xD8DFE800  0x00000800  +
0xD8DFF000  0x00000800  -
0xD8DFF800  0x00000800  +
0xD8E00000  0x00000800  -
0xD8E00800  0x00000800  +
0xD8E01000  0x00000800  -
0xD8E01800  0x00000800  +
0xD8E02000  0x00000800  -
0xD8E02800  0x00000800  +
0xD8E03000  0x00000800  -
0xD8E03800  0x00000800  +
0xD8E04000  0x00000800  -
0xD8E04800  0x00000800  +
0xD8E05000  0x00000800  -
0xD8E05800  0x00000800  +
0xD8E06000  0x00000800  -
0xD8E06800  0x00000800  +
0xD8E07000  0x00000800  -
0xD8E07800  0x00000800  +
0xD8E08000  0x00000800  -
0xD8E08800  0x00000800  +
0xD8E09000  0x00000800  -
0xD8E09800  0x00000800  +
0xD8E0A000  0x00000800  -
0xD8E0A800  0x00000800  +
0xD8E0B000  0x00000800  -
0xD8E0B800  0x00000800  +
0xD8E0C000  0x00000800  -
0xD8E0C800  0x00000800  +
0xD8E0D000  0x00000800  -
0xD8E0D800  0x00000800  +
0xD8E0E000  0x00000800  -
0xD8E0E800  0x00000800  +
0xD8E0F000  0x00000800  -
0xD8E0F800  0x00000800  +
0xD8E10000  0x00000800  -
0xD8E10800  0x00000800  +
0xD8E11000  0x00000800  -
0xD8E11800  0x00000800  +
0xD8E12000  0x00000800  -
0xD8E12800  0x00000800  +
0xD8E13000  0x00000800  -
0xD8E13800  0x00000800  +
0xD8E14000  0x00000800  -
0xD8E14800  0x00000800  +
0xD8E15000  0x00000800  -
0xD8E15800  0x00000800  +
0xD8E16000  0x00000800  -
0xD8E16800  0x00000800  +
0xD8E17000  0x00000800  -
0xD8E17800  0x00000800  +
0xD8E18000  0x00000800  -
0xD8E18800  0x00000800  +
0xD8E19000  0x00000800  -
0xD8E19800  0x00000800  +
0xD8E1A000  0x00000800  -
0xD8E1A800  0x00000800  +
0xD8E1B000  0x00000800  -
0xD8E1B800  0x00000800  +
0xD8E1C000  0x00000800  -
0xD8E1C800  0x00000800  +
0xD8E1D000  0x00000800  -
0xD8E1D800  0x00000800  +
0xD8E1E000  0x00000800  -
0xD8E1E800  0x00000800  +
0xD8E1F000  0x00000800  -
0xD8E1F800  0x00000800  +
0xD8E20000  0x00000800  -
0xD8E20800  0x00000800  +
0xD8E21000  0x00000800  -
0xD8E21800  0x00000800  +
0xD8E22000  0x00000800  -
0xD8E22800  0x00000800  +
0xD8E23000  0x00000800  -
0xD8E23800  0x00000800  +
0xD8E24000  0x00000800  -
0xD8E24800  0x00000800  +
0xD8E25000  0x00000800  -
0xD8E25800  0x00000800  +
0xD8E26000  0x00000800  -
0xD8E26800  0x00000800  +
0xD8E27000  0x00000800  -
0xD8E27800  0x00000800  +
0xD8E28000  0x00000800  -
0xD8E28800  0x00000800  +
0xD8E29000  0x00000800  -
0xD8E29800  0x00000800  +
0xD8E2A000  0x00000800  -
0xD8E2A800  0x00000800  +
0xD8E2B000  0x00000800  -
0xD8E2B800  0x00000800  +
0xD8E2C000  0x00000800  -
0xD8E2C800  0x00000800  +
0xD8E2D000  0x00000800  -
0xD8E2D800  0x00000800  +
0xD8E2E000  0x00000800  -
0xD8E2E800  0x00000800  +
0xD8E2F000  0x00000800  -
0xD8E2F800  0x00000800  +
0xD8E30000  0x00000800  -
0xD8E30800  0x00000800  +
0xD8E31000  0x00000800  -
0xD8E31800  0x00000800  +
0xD8E32000  0x00000800  -
0xD8E32800  0x00000800  +
0xD8E33000  0x00000800  -
0xD8E33800  0x00000800  +
0xD8E34000  0x00000800  -
0xD8E34800  0x00000800  +
0xD8E35000  0x00000800  -
0xD8E35800  0x00000800  +
0xD8E36000  0x00000800  -
0xD8E36800  0x00000800  +
0xD8E37000  0x00000800  -
0xD8E37800  0x00000800  +
0xD8E38000  0x00000800  -
0xD8E38800  0x00000800  +
0xD8E39000  0x00000800  -
0xD8E39800  0x00000800  +
0xD8E3A000  0x00000800  -
0xD8E3A800  0x00000800  +
0xD8E3B000  0x00000800  -
0xD8E3B800  0x00000800  +
0xD8E3C000  0x00000800  -
0xD8E3C800  0x00000800  +
0xD8E3D000  0x00000800  -
0xD8E3D800  0x00000800  +
0xD8E3E000  0x00000800  -
0xD8E3E800  0x00000800  +
0xD8E3F000  0x00000800  -
0xD8E3F800  0x00000800  +
0xD8E40000  0x00000800  -
0xD8E40800  0x00000800  +
0xD8E41000  0x00000800  -
0xD8E41800  0x00000800  +
0xD8E42000  0x00000800  -
0xD8E42800  0x00000800  +
0xD8E43000  0x00000800  -
0xD8E43800  0x00000800  +
0xD8E44000  0x00000800  -
0xD8E44800  0x00000800  +
0xD8E45000  0x00000800  -
0xD8E45800  0x00000800  +
0xD8E46000  0x00000800  -
0xD8E46800  0x00000800  +
0xD8E47000  0x00000800  -
0xD8E47800  0x00000800  +
0xD8E48000  0x00000800  -
0xD8E48800  0x00000800  +
0xD8E49000  0x00000800  -
0xD8E49800  0x00000800  +
0xD8E4A000  0x00000800  -
0xD8E4A800  0x00000800  +
0xD8E4B000  0x00000800  -
0xD8E4B800  0x00000800  +
0xD8E4C000  0x00000800  -
0xD8E4C800  0x00000800  +
0xD8E4D000  0x00000800  -
0xD8E4D800  0x00000800  +
0xD8E4E000  0x00000800  -
0xD8E4E800  0x00000800  +
0xD8E4F000  0x00000800  -
0xD8E4F800  0x00000800  +
0xD8E50000  0x00000800  -
0xD8E50800  0x00000800  +
0xD8E51000  0x00000800  -
0xD8E51800  0x00000800  +
0xD8E52000  0x00000800  -
0xD8E52800  0x00000800  +
0xD8E53000  0x00000800  -
0xD8E53800  0x00000800  +
